Provider,PotentialFraud,Inpatient_BeneID_nunique,Inpatient_ClaimID_count,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_max,Inpatient_Total_Procedures_sum,Inpatient_Total_Procedures_mean,Inpatient_Total_Procedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Outpatient_BeneID_nunique,Outpatient_ClaimID_count,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_max,Outpatient_Total_Procedures_sum,Outpatient_Total_Procedures_mean,Outpatient_Total_Procedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Bene_Age,Bene_ChronicCond_Alzheimer,Bene_ChronicCond_Heartfailure,Bene_ChronicCond_Cancer,Bene_ChronicCond_Diabetes,Bene_ChronicCond_KidneyDisease,Bene_ChronicCond_ObstrPulmonary,Bene_ChronicCond_Depression,Bene_ChronicCond_IschemicHeart,Bene_ChronicCond_Osteoporasis,Bene_ChronicCond_rheumatoidarthritis,Bene_ChronicCond_stroke
PRV51086,No,30.0,31.0,413000.0,13322.58064516129,57000.0,24.0,0.7741935483870968,2.0,12.0,8.0,86.0,108.0,33170.0,307.1296296296296,3300.0,0.0,0.0,0.0,20.0,11.0,90.32173913043478,1.6521739130434783,1.4434782608695653,1.8521739130434782,1.3043478260869565,1.5217391304347827,1.6608695652173913,1.5391304347826087,1.2347826086956522,1.7478260869565216,1.6956521739130435,1.9217391304347826
PRV51089,No,18.0,18.0,177000.0,9833.333333333334,41000.0,17.0,0.9444444444444444,2.0,11.0,12.0,179.0,210.0,53900.0,256.6666666666667,3300.0,0.0,0.0,0.0,66.0,21.0,87.23857868020305,1.6649746192893402,1.4314720812182742,1.8527918781725887,1.3197969543147208,1.5583756345177664,1.700507614213198,1.5583756345177664,1.2741116751269035,1.6598984771573604,1.7106598984771573,1.883248730964467
PRV51090,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5830.0,832.8571428571429,3300.0,0.0,0.0,0.0,3.0,1.0,87.71428571428571,1.8571428571428572,1.7142857142857142,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.8571428571428572,1.7142857142857142,1.2857142857142858,1.5714285714285714,1.2857142857142858,2.0
PRV51091,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,9270.0,210.6818181818182,2100.0,0.0,0.0,0.0,19.0,6.0,85.04545454545455,1.7272727272727273,1.3409090909090908,1.8863636363636365,1.3409090909090908,1.6818181818181819,1.6590909090909092,1.4545454545454546,1.1818181818181819,1.7272727272727273,1.6363636363636365,1.8636363636363635
PRV51093,No,2.0,2.0,11000.0,5500.0,11000.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,2710.0,387.14285714285717,2100.0,0.0,0.0,0.0,5.0,2.0,91.55555555555556,1.6666666666666667,1.5555555555555556,1.8888888888888888,1.3333333333333333,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.1111111111111112,1.5555555555555556,1.6666666666666667,1.8888888888888888
PRV51096,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3200.0,640.0,2100.0,0.0,0.0,0.0,3.0,0.0,101.2,1.4,1.2,2.0,1.2,1.4,1.8,1.4,1.4,1.6,1.8,2.0
PRV51097,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,125.0,44420.0,355.36,3500.0,0.0,0.0,0.0,1.0,1.0,85.92957746478874,1.676056338028169,1.591549295774648,1.8732394366197183,1.3098591549295775,1.704225352112676,1.7605633802816902,1.6901408450704225,1.2816901408450705,1.6901408450704225,1.8309859154929577,1.9154929577464788
PRV51098,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,300.0,75.0,200.0,0.0,0.0,0.0,2.0,0.0,97.75,2.0,1.0,1.75,1.0,1.5,1.5,1.5,1.0,1.75,1.25,1.75
PRV51100,No,5.0,5.0,78000.0,15600.0,33000.0,4.0,0.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,1.8,1.2,2.0,1.4,1.6,1.8,1.8,1.2,2.0,1.6,2.0
PRV51101,No,3.0,3.0,16600.0,5533.333333333333,13000.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
PRV51102,No,11.0,12.0,148000.0,12333.333333333334,47000.0,11.0,0.9166666666666666,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72727272727273,1.7272727272727273,1.3636363636363635,1.9090909090909092,1.2727272727272727,1.3636363636363635,1.7272727272727273,1.6363636363636365,1.0909090909090908,1.9090909090909092,1.5454545454545454,1.8181818181818181
PRV51103,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,440.0,73.33333333333333,200.0,0.0,0.0,0.0,2.0,0.0,90.0,1.25,1.5,2.0,1.0,1.0,1.25,1.25,1.0,1.5,1.0,2.0
PRV51104,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1900.0,158.33333333333334,700.0,0.0,0.0,0.0,2.0,0.0,92.77777777777777,1.4444444444444444,1.1111111111111112,2.0,1.2222222222222223,1.6666666666666667,1.5555555555555556,1.6666666666666667,1.1111111111111112,1.6666666666666667,1.7777777777777777,2.0
PRV51105,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6540.0,545.0,1800.0,0.0,0.0,0.0,2.0,1.0,92.08333333333333,1.5,1.1666666666666667,1.75,1.0833333333333333,1.4166666666666667,1.6666666666666667,1.5833333333333333,1.3333333333333333,1.6666666666666667,1.75,2.0
PRV51108,No,19.0,19.0,156000.0,8210.526315789473,22000.0,6.0,0.3157894736842105,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.89473684210526,1.4210526315789473,1.3157894736842106,1.7894736842105263,1.1578947368421053,1.3157894736842106,1.4210526315789473,1.5263157894736843,1.105263157894737,1.4736842105263157,1.7894736842105263,1.736842105263158
PRV51109,No,3.0,3.0,18000.0,6000.0,8000.0,4.0,1.3333333333333333,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.6666666666666667
PRV51110,No,5.0,5.0,27000.0,5400.0,9000.0,4.0,0.8,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,1.4,1.2,2.0,1.0,1.2,1.8,1.2,1.0,1.8,1.8,2.0
PRV51111,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,132.0,54860.0,415.6060606060606,7010.0,0.0,0.0,0.0,4.0,2.0,88.52941176470588,1.6352941176470588,1.4941176470588236,1.8235294117647058,1.2588235294117647,1.576470588235294,1.7058823529411764,1.611764705882353,1.2941176470588236,1.6705882352941177,1.7411764705882353,1.8823529411764706
PRV51112,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,304.0,105250.0,346.2171052631579,4100.0,0.0,0.0,0.0,7.0,7.0,86.70769230769231,1.6666666666666667,1.4615384615384615,1.8717948717948718,1.2974358974358975,1.6205128205128205,1.7487179487179487,1.6051282051282052,1.2615384615384615,1.7179487179487178,1.682051282051282,1.9333333333333333
PRV51113,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,132.0,46390.0,351.43939393939394,3300.0,1.0,0.007575757575757576,1.0,2.0,2.0,88.41025641025641,1.6666666666666667,1.5128205128205128,1.8846153846153846,1.3717948717948718,1.6794871794871795,1.641025641025641,1.705128205128205,1.2692307692307692,1.7179487179487178,1.6794871794871795,1.9743589743589745
PRV51114,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,262.0,76720.0,292.82442748091603,8200.0,0.0,0.0,0.0,5.0,4.0,86.3375,1.66875,1.40625,1.85625,1.30625,1.68125,1.68125,1.60625,1.2625,1.725,1.66875,1.90625
PRV51115,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,980.0,140.0,600.0,0.0,0.0,0.0,3.0,1.0,88.5,1.5,1.5,1.8333333333333333,1.1666666666666667,1.6666666666666667,1.5,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,2.0
PRV51117,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1950.0,162.5,1400.0,0.0,0.0,0.0,4.0,0.0,83.3,1.7,1.0,1.6,1.1,1.4,1.5,1.6,1.0,1.7,1.7,1.9
PRV51118,No,16.0,16.0,136000.0,8500.0,22000.0,14.0,0.875,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1875,1.75,1.25,1.875,1.1875,1.5,1.5625,1.5,1.1875,1.5,1.75,1.875
PRV51119,Yes,81.0,94.0,985000.0,10478.72340425532,118000.0,73.0,0.776595744680851,3.0,8.0,7.0,1.0,1.0,95580.0,95580.0,95580.0,2.0,2.0,2.0,1.0,1.0,90.74074074074075,1.5185185185185186,1.3209876543209877,1.7901234567901234,1.2345679012345678,1.4814814814814814,1.5802469135802468,1.5308641975308641,1.1358024691358024,1.7037037037037037,1.691358024691358,1.8888888888888888
PRV51120,No,7.0,7.0,52000.0,7428.571428571428,15000.0,5.0,0.7142857142857143,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.85714285714286,1.4285714285714286,1.1428571428571428,1.7142857142857142,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.5714285714285714,1.2857142857142858,1.7142857142857142,1.8571428571428572,1.8571428571428572
PRV51121,No,6.0,6.0,81000.0,13500.0,45000.0,5.0,0.8333333333333334,1.0,3.0,3.0,1.0,1.0,80.0,80.0,80.0,0.0,0.0,0.0,1.0,0.0,82.42857142857143,1.5714285714285714,1.7142857142857142,1.8571428571428572,1.2857142857142858,1.2857142857142858,1.8571428571428572,1.7142857142857142,1.0,1.5714285714285714,1.7142857142857142,2.0
PRV51122,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1120.0,160.0,500.0,0.0,0.0,0.0,7.0,3.0,82.71428571428571,1.7142857142857142,1.5714285714285714,1.8571428571428572,1.4285714285714286,1.8571428571428572,1.7142857142857142,1.5714285714285714,1.5714285714285714,2.0,1.8571428571428572,2.0
PRV51123,No,2.0,2.0,9000.0,4500.0,5000.0,1.0,0.5,1.0,2.0,1.0,28.0,29.0,17910.0,617.5862068965517,3300.0,0.0,0.0,0.0,19.0,6.0,85.5,1.5714285714285714,1.3928571428571428,1.9642857142857142,1.2857142857142858,1.6428571428571428,1.6428571428571428,1.5357142857142858,1.2857142857142858,1.8571428571428572,1.7142857142857142,1.9642857142857142
PRV51125,No,12.0,12.0,110000.0,9166.666666666666,30000.0,10.0,0.8333333333333334,2.0,12.0,6.0,20.0,36.0,21310.0,591.9444444444445,3300.0,0.0,0.0,0.0,25.0,5.0,84.65625,1.625,1.40625,1.84375,1.3125,1.53125,1.78125,1.59375,1.34375,1.8125,1.8125,1.84375
PRV51126,Yes,14.0,20.0,177000.0,8850.0,25000.0,14.0,0.7,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42857142857143,1.5714285714285714,1.1428571428571428,1.9285714285714286,1.3571428571428572,1.4285714285714286,1.5,1.5,1.0,1.7142857142857142,1.7857142857142858,1.8571428571428572
PRV51128,No,3.0,5.0,90000.0,18000.0,29000.0,3.0,0.6,1.0,1.0,1.0,37.0,45.0,12220.0,271.55555555555554,3300.0,0.0,0.0,0.0,19.0,10.0,83.89473684210526,1.6578947368421053,1.4210526315789473,1.6842105263157894,1.3157894736842106,1.605263157894737,1.7105263157894737,1.5263157894736843,1.263157894736842,1.6842105263157894,1.736842105263158,1.868421052631579
PRV51129,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,96.0,22920.0,238.75,2000.0,0.0,0.0,0.0,54.0,11.0,89.55384615384615,1.5846153846153845,1.4307692307692308,1.8615384615384616,1.2769230769230768,1.646153846153846,1.7846153846153847,1.646153846153846,1.1846153846153846,1.7384615384615385,1.7846153846153847,1.9076923076923078
PRV51130,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4970.0,710.0,3100.0,0.0,0.0,0.0,2.0,1.0,77.85714285714286,1.7142857142857142,1.4285714285714286,1.8571428571428572,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.1428571428571428,1.1428571428571428,2.0,1.5714285714285714,1.5714285714285714
PRV51131,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1160.0,145.0,800.0,0.0,0.0,0.0,4.0,1.0,90.375,1.625,1.625,1.875,1.125,1.625,1.625,1.5,1.375,1.875,1.75,1.875
PRV51132,No,1.0,1.0,4000.0,4000.0,4000.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,1330.0,190.0,800.0,0.0,0.0,0.0,4.0,0.0,88.0,1.8333333333333333,1.6666666666666667,2.0,1.5,1.6666666666666667,2.0,1.8333333333333333,1.5,1.5,2.0,2.0
PRV51134,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,7610.0,507.3333333333333,2900.0,0.0,0.0,0.0,3.0,1.0,83.16666666666667,1.4166666666666667,1.5,1.9166666666666667,1.4166666666666667,1.6666666666666667,1.8333333333333333,1.5833333333333333,1.5,1.8333333333333333,1.6666666666666667,2.0
PRV51135,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,300.0,60.0,90.0,0.0,0.0,0.0,1.0,1.0,85.5,2.0,1.5,1.5,1.5,1.5,1.0,2.0,1.0,1.5,2.0,2.0
PRV51136,No,1.0,1.0,20000.0,20000.0,20000.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
PRV51137,No,1.0,1.0,6000.0,6000.0,6000.0,1.0,1.0,1.0,1.0,1.0,50.0,54.0,10050.0,186.11111111111111,3300.0,0.0,0.0,0.0,22.0,9.0,88.52941176470588,1.588235294117647,1.3333333333333333,1.8627450980392157,1.1764705882352942,1.7058823529411764,1.6666666666666667,1.5490196078431373,1.2549019607843137,1.607843137254902,1.588235294117647,1.9607843137254901
PRV51138,No,1.0,1.0,6000.0,6000.0,6000.0,1.0,1.0,1.0,1.0,1.0,20.0,25.0,7430.0,297.2,3300.0,0.0,0.0,0.0,7.0,3.0,89.0952380952381,1.7142857142857142,1.380952380952381,1.9047619047619047,1.619047619047619,1.7142857142857142,1.8095238095238095,1.6666666666666667,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.9047619047619047
PRV51139,No,7.0,7.0,41300.0,5900.0,14000.0,1.0,0.14285714285714285,1.0,6.0,1.0,35.0,36.0,11280.0,313.3333333333333,2600.0,0.0,0.0,0.0,28.0,7.0,90.5,1.6428571428571428,1.380952380952381,1.8571428571428572,1.2380952380952381,1.619047619047619,1.7142857142857142,1.4285714285714286,1.2619047619047619,1.7142857142857142,1.8095238095238095,1.9285714285714286
PRV51140,No,45.0,47.0,307400.0,6540.425531914893,16000.0,25.0,0.5319148936170213,3.0,2.0,2.0,363.0,440.0,145730.0,331.20454545454544,8400.0,0.0,0.0,0.0,3.0,3.0,88.83502538071066,1.6395939086294415,1.4213197969543148,1.8477157360406091,1.3071065989847717,1.6421319796954315,1.6852791878172588,1.598984771573604,1.2741116751269035,1.7131979695431472,1.6954314720812182,1.9035532994923858
PRV51141,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,71.0,19490.0,274.50704225352115,1900.0,0.0,0.0,0.0,8.0,7.0,91.94594594594595,1.7297297297297298,1.4594594594594594,1.8918918918918919,1.4054054054054055,1.7567567567567568,1.7567567567567568,1.6486486486486487,1.3783783783783783,1.7027027027027026,1.7297297297297298,1.945945945945946
PRV51142,No,5.0,7.0,97000.0,13857.142857142857,57000.0,6.0,0.8571428571428571,2.0,2.0,2.0,35.0,44.0,7570.0,172.04545454545453,1700.0,0.0,0.0,0.0,13.0,5.0,88.8157894736842,1.6842105263157894,1.4210526315789473,1.8421052631578947,1.3421052631578947,1.5789473684210527,1.763157894736842,1.5526315789473684,1.263157894736842,1.6578947368421053,1.8421052631578947,1.894736842105263
PRV51143,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,77.0,20450.0,265.5844155844156,3300.0,0.0,0.0,0.0,26.0,7.0,88.41176470588235,1.588235294117647,1.3823529411764706,1.8235294117647058,1.411764705882353,1.6470588235294117,1.7352941176470589,1.6470588235294117,1.3970588235294117,1.6911764705882353,1.7794117647058822,1.9411764705882353
PRV51144,No,4.0,4.0,53000.0,13250.0,33000.0,3.0,0.75,1.0,4.0,3.0,25.0,26.0,8220.0,316.15384615384613,2300.0,0.0,0.0,0.0,11.0,6.0,92.58620689655173,1.6206896551724137,1.4827586206896552,1.7586206896551724,1.3793103448275863,1.6551724137931034,1.7586206896551724,1.5517241379310345,1.206896551724138,1.6551724137931034,1.7241379310344827,1.9655172413793103
PRV51145,Yes,125.0,161.0,1600600.0,9941.614906832297,46000.0,130.0,0.8074534161490683,3.0,1.0,1.0,39.0,41.0,5750.0,140.2439024390244,1100.0,0.0,0.0,0.0,36.0,7.0,89.07453416149069,1.515527950310559,1.3664596273291925,1.826086956521739,1.2857142857142858,1.546583850931677,1.6459627329192548,1.5838509316770186,1.2173913043478262,1.7142857142857142,1.68944099378882,1.8819875776397517
PRV51146,Yes,157.0,162.0,1618200.0,9988.888888888889,57000.0,112.0,0.691358024691358,3.0,5.0,5.0,177.0,190.0,62710.0,330.05263157894734,3300.0,0.0,0.0,0.0,72.0,35.0,89.52395209580838,1.6167664670658684,1.3562874251497006,1.8353293413173652,1.2994011976047903,1.529940119760479,1.6347305389221556,1.5778443113772456,1.1916167664670658,1.6407185628742516,1.6736526946107784,1.8952095808383234
PRV51147,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,8860.0,276.875,3300.0,0.0,0.0,0.0,23.0,5.0,87.59375,1.6875,1.4375,1.875,1.3125,1.625,1.78125,1.625,1.4375,1.75,1.84375,1.96875
PRV51148,Yes,33.0,34.0,398400.0,11717.64705882353,37000.0,31.0,0.9117647058823529,3.0,19.0,19.0,230.0,296.0,90260.0,304.93243243243245,3300.0,0.0,0.0,0.0,51.0,18.0,89.95437262357414,1.6577946768060836,1.414448669201521,1.817490494296578,1.311787072243346,1.5817490494296578,1.714828897338403,1.5931558935361216,1.2357414448669202,1.688212927756654,1.7072243346007605,1.9049429657794676
PRV51149,Yes,108.0,116.0,1113000.0,9594.827586206897,57000.0,83.0,0.7155172413793104,3.0,1.0,1.0,28.0,32.0,7680.0,240.0,2600.0,0.0,0.0,0.0,25.0,4.0,87.67647058823529,1.5661764705882353,1.2941176470588236,1.8676470588235294,1.2573529411764706,1.3970588235294117,1.536764705882353,1.5073529411764706,1.161764705882353,1.5735294117647058,1.6544117647058822,1.8455882352941178
PRV51151,No,22.0,22.0,142000.0,6454.545454545455,16000.0,14.0,0.6363636363636364,2.0,20.0,12.0,203.0,211.0,59300.0,281.042654028436,5200.0,0.0,0.0,0.0,87.0,28.0,89.56444444444445,1.551111111111111,1.4177777777777778,1.8488888888888888,1.32,1.56,1.64,1.511111111111111,1.24,1.7066666666666668,1.6977777777777778,1.8844444444444444
PRV51152,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,83.0,25770.0,310.48192771084337,3300.0,0.0,0.0,0.0,3.0,2.0,89.28205128205128,1.5897435897435896,1.5128205128205128,1.9743589743589745,1.2820512820512822,1.5897435897435896,1.7179487179487178,1.5384615384615385,1.3333333333333333,1.7692307692307692,1.6666666666666667,1.8974358974358974
PRV51153,No,4.0,4.0,51000.0,12750.0,34000.0,5.0,1.25,2.0,4.0,4.0,79.0,83.0,20490.0,246.86746987951807,3300.0,0.0,0.0,0.0,47.0,10.0,89.3012048192771,1.6506024096385543,1.4337349397590362,1.8674698795180722,1.3253012048192772,1.6144578313253013,1.6746987951807228,1.4457831325301205,1.2771084337349397,1.6506024096385543,1.6746987951807228,1.927710843373494
PRV51154,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,161.0,45750.0,284.16149068322983,8100.0,0.0,0.0,0.0,3.0,3.0,90.5374149659864,1.619047619047619,1.4081632653061225,1.8639455782312926,1.3197278911564625,1.6598639455782314,1.727891156462585,1.5442176870748299,1.3265306122448979,1.6598639455782314,1.6394557823129252,1.8979591836734695
PRV51155,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,115.0,26330.0,228.95652173913044,3300.0,0.0,0.0,0.0,1.0,1.0,89.02727272727273,1.5636363636363637,1.4636363636363636,1.8272727272727274,1.3363636363636364,1.690909090909091,1.7363636363636363,1.6,1.3363636363636364,1.7272727272727273,1.7,1.9181818181818182
PRV51156,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,542.0,140640.0,259.48339483394835,3300.0,0.0,0.0,0.0,3.0,3.0,89.45411764705882,1.6729411764705882,1.4988235294117647,1.868235294117647,1.371764705882353,1.6823529411764706,1.6988235294117646,1.6188235294117648,1.3152941176470587,1.6941176470588235,1.6964705882352942,1.9270588235294117
PRV51159,Yes,60.0,65.0,635660.0,9779.384615384615,57000.0,42.0,0.6461538461538462,2.0,1.0,1.0,448.0,504.0,162130.0,321.68650793650795,12040.0,0.0,0.0,0.0,98.0,54.0,89.82411067193677,1.5948616600790513,1.4683794466403162,1.8458498023715415,1.3280632411067195,1.6363636363636365,1.6956521739130435,1.5968379446640317,1.2727272727272727,1.691699604743083,1.7193675889328064,1.8873517786561265
PRV51160,No,87.0,90.0,866000.0,9622.222222222223,57000.0,67.0,0.7444444444444445,3.0,4.0,3.0,24.0,24.0,6020.0,250.83333333333334,2300.0,0.0,0.0,0.0,18.0,7.0,89.13636363636364,1.5454545454545454,1.290909090909091,1.7636363636363637,1.2545454545454546,1.3909090909090909,1.509090909090909,1.5545454545454545,1.2545454545454546,1.6090909090909091,1.6272727272727272,1.8
PRV51164,No,40.0,41.0,443000.0,10804.878048780487,41000.0,26.0,0.6341463414634146,2.0,2.0,1.0,298.0,350.0,113980.0,325.65714285714284,3300.0,0.0,0.0,0.0,5.0,4.0,89.23952095808383,1.658682634730539,1.401197604790419,1.877245508982036,1.341317365269461,1.6167664670658684,1.6976047904191616,1.5688622754491017,1.251497005988024,1.7005988023952097,1.68562874251497,1.901197604790419
PRV51165,No,26.0,26.0,306000.0,11769.23076923077,57000.0,26.0,1.0,3.0,19.0,18.0,71.0,72.0,23700.0,329.1666666666667,3300.0,0.0,0.0,0.0,44.0,12.0,91.10309278350516,1.5670103092783505,1.4536082474226804,1.8865979381443299,1.309278350515464,1.577319587628866,1.690721649484536,1.556701030927835,1.288659793814433,1.6494845360824741,1.7835051546391754,1.8556701030927836
PRV51166,No,1.0,1.0,22000.0,22000.0,22000.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2870.0,717.5,2700.0,0.0,0.0,0.0,3.0,1.0,87.4,1.8,1.4,1.8,1.0,1.8,1.8,1.8,1.6,1.8,1.4,2.0
PRV51167,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,190.0,51980.0,273.57894736842104,3300.0,0.0,0.0,0.0,22.0,18.0,90.57142857142857,1.5714285714285714,1.434065934065934,1.8241758241758241,1.2692307692307692,1.598901098901099,1.7032967032967032,1.5824175824175823,1.2032967032967032,1.7087912087912087,1.7142857142857142,1.9285714285714286
PRV51168,No,9.0,9.0,63000.0,7000.0,25000.0,6.0,0.6666666666666666,2.0,5.0,4.0,77.0,78.0,17470.0,223.97435897435898,3300.0,0.0,0.0,0.0,12.0,6.0,89.45348837209302,1.558139534883721,1.3953488372093024,1.872093023255814,1.3255813953488371,1.6511627906976745,1.7209302325581395,1.6162790697674418,1.2209302325581395,1.6395348837209303,1.6511627906976745,1.930232558139535
PRV51169,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,19380.0,251.6883116883117,3300.0,0.0,0.0,0.0,51.0,10.0,90.64864864864865,1.6081081081081081,1.4324324324324325,1.8783783783783783,1.3243243243243243,1.5810810810810811,1.7432432432432432,1.554054054054054,1.3108108108108107,1.6081081081081081,1.6891891891891893,1.864864864864865
PRV51170,Yes,8.0,8.0,145000.0,18125.0,57000.0,8.0,1.0,2.0,4.0,5.0,8.0,8.0,820.0,102.5,300.0,0.0,0.0,0.0,4.0,0.0,88.8125,1.5,1.4375,1.9375,1.125,1.5,1.4375,1.5,1.375,1.6875,1.5,1.8125
PRV51171,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,13820.0,234.23728813559322,3300.0,0.0,0.0,0.0,38.0,12.0,88.88135593220339,1.6101694915254237,1.3389830508474576,1.847457627118644,1.3220338983050848,1.5084745762711864,1.6779661016949152,1.6271186440677967,1.2881355932203389,1.6779661016949152,1.7627118644067796,1.88135593220339
PRV51173,Yes,7.0,7.0,90000.0,12857.142857142857,29000.0,8.0,1.1428571428571428,2.0,6.0,6.0,14.0,15.0,6290.0,419.3333333333333,3300.0,0.0,0.0,0.0,7.0,1.0,88.76190476190476,1.7142857142857142,1.5714285714285714,1.9047619047619047,1.1904761904761905,1.6666666666666667,1.7142857142857142,1.4761904761904763,1.5238095238095237,1.8571428571428572,1.619047619047619,1.8571428571428572
PRV51175,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,41.0,9650.0,235.3658536585366,2100.0,0.0,0.0,0.0,21.0,5.0,87.51282051282051,1.4871794871794872,1.358974358974359,1.8461538461538463,1.3333333333333333,1.5384615384615385,1.7179487179487178,1.5128205128205128,1.1538461538461537,1.8461538461538463,1.641025641025641,1.8717948717948718
PRV51176,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,445.0,145980.0,328.0449438202247,7500.0,0.0,0.0,0.0,128.0,45.0,89.0827067669173,1.5789473684210527,1.4110275689223057,1.8646616541353382,1.305764411027569,1.6165413533834587,1.694235588972431,1.5463659147869675,1.2431077694235588,1.6466165413533835,1.7117794486215538,1.887218045112782
PRV51178,Yes,33.0,34.0,422000.0,12411.764705882353,43000.0,27.0,0.7941176470588235,2.0,1.0,1.0,31.0,31.0,9180.0,296.1290322580645,1500.0,0.0,0.0,0.0,18.0,3.0,86.90625,1.515625,1.328125,1.84375,1.359375,1.515625,1.5625,1.578125,1.296875,1.671875,1.734375,1.921875
